Dispute no,Creation Date,Assigned User,Invoice Amount,Trx Type,Dispute Status,Dispute Amount,Reason Code,Requester,Days Pending,Inv Creation Date,Notified Date,Approval Date,Credit Memo Creation Date,Credit Memo Amount,New Invoice Amount,Country,Customer Number,Activity Status,Activity Result,Updated Activity Result,Recipient Team - Broad Level
13.2238400465438-D,22-12-2020,NALY.219@.com,16596,S/Paa1-TT,CANCELLED,-16596,10-Credit,MICHE199@.com,0.01,15-07-2020,22-12-2020,22-12-2020,,,,TW,14.459821761137-C,COMPLETE,#FORCE,Rejected,Collections
13.2238402588165-D,22-12-2020,?IREC356@.com,3274733.14,Lic C1-TT,PENDING_APPROVAL,-0.01,4-Rebill,ROZAL275@.com,1.62,14-12-2020,27-12-2020,,,,,TR,13.0407865164628-C,NOTIFIED,,Pending Approval,AR
13.2238404710892-D,22-12-2020,?CLOU344@.com,16596,S/Paa1-TT,COMPLETE,-16596,10-Credit,MICHE199@.com,0.13,15-07-2020,22-12-2020,22-12-2020,22-12-2020,-16596,,TW,14.459821761137-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238406833619-D,22-12-2020,?IREC356@.com,16230.52,Lic C1-TT,PENDING_APPROVAL,-16230.52,16-Credit,MIHAE202@.com,5.76,01-03-2020,23-12-2020,,,,,KZ,14.5019620040659-C,NOTIFIED,,Pending Approval,AR
13.2238408956345-D,22-12-2020,?IREC343@.com,111118.09,Invoi1-TT,PENDING_APPROVAL,-22406.28,2-Rebill,ROXAN274@.com,6.98,29-11-2020,22-12-2020,,,,,NO,14.0695645141114-C,NOTIFIED,,Pending Approval,OKS
13.223841107907-D,22-12-2020,?IREC346@.com,3405199015,Lic C1-TT,COMPLETE,-0.01,12-Rebill,AMIT.25@.com,3.19,12-08-2020,24-12-2020,27-12-2020,24-12-2020,-3405199015,3405199015,ID,11.8166783144551-C,COMPLETE,COMPLETE,Approved,AR
13.2238413201795-D,22-12-2020,?IREC356@.com,2876.4,Acq S1-TT,PENDING_APPROVAL,-0.01,19-Rebill,BEATR51@.com,6.88,29-10-2020,22-12-2020,,,,,GB,14.4709616468032-C,NOTIFIED,,Pending Approval,AR
13.2238415324519-D,22-12-2020,?OM-C341@.com,2254.23,S/Paa1-TT,CANCELLED,-0.01,3-Rebill,NEETH222@.com,0.42,04-09-2020,22-12-2020,22-12-2020,,,,AU,14.0928977678967-C,COMPLETE,#FORCE,Rejected,GOM CMRB
13.2238417447243-D,22-12-2020,?OM-C341@.com,2254.23,S/Paa1-TT,CANCELLED,-0.01,3-Rebill,NEETH222@.com,0.42,04-09-2020,22-12-2020,22-12-2020,,,,AU,14.0928977678967-C,COMPLETE,#FORCE,Rejected,GOM CMRB
13.2238419569966-D,22-12-2020,?OM-C341@.com,158232.43,S/Paa1-TT,CANCELLED,-0.01,3-Rebill,NEETH222@.com,0.42,04-09-2020,22-12-2020,22-12-2020,,,,AU,14.0928977678967-C,COMPLETE,#FORCE,Rejected,GOM CMRB
13.2238421692689-D,22-12-2020,?OM-C341@.com,158232.43,S/Paa1-TT,CANCELLED,-0.01,3-Rebill,NEETH222@.com,0.42,04-09-2020,22-12-2020,22-12-2020,,,,AU,14.0928977678967-C,COMPLETE,#FORCE,Rejected,GOM CMRB
13.2238423815411-D,22-12-2020,?OM-C341@.com,18531.35,S/Paa1-TT,CANCELLED,-0.01,3-Rebill,NEETH222@.com,0.42,04-09-2020,22-12-2020,22-12-2020,,,,AU,14.0928977678967-C,COMPLETE,#FORCE,Rejected,GOM CMRB
13.2238425938133-D,22-12-2020,?OM-C341@.com,678.69,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.73,04-12-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238428060854-D,22-12-2020,?OM-C341@.com,1917.39,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.73,04-12-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238430183575-D,22-12-2020,?OM-C341@.com,158232.43,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.73,04-12-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238432306295-D,22-12-2020,?OM-C341@.com,18531.35,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.73,04-12-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238434429014-D,22-12-2020,?JULI374@.com,90243.29,Syste1-TT,PENDING_APPROVAL,-0.01,3-Rebill,JAMEE134@.com,0.84,17-11-2020,28-12-2020,,,,,US,14.4783246711267-C,NOTIFIED,,Pending Approval,Collections
13.2238436551734-D,22-12-2020,?JULI374@.com,859.86,Syste1-TT,PENDING_APPROVAL,-0.01,3-Rebill,JAMEE134@.com,0.84,18-11-2020,28-12-2020,,,,,US,14.4783246711267-C,NOTIFIED,,Pending Approval,Collections
13.2238438674452-D,22-12-2020,?JULI374@.com,3171.11,Syste1-TT,PENDING_APPROVAL,-0.01,3-Rebill,JAMEE134@.com,0.84,16-12-2020,28-12-2020,,,,,US,14.4783246711267-C,NOTIFIED,,Pending Approval,Collections
13.223844079717-D,22-12-2020,CRIST77@.com,1850066.18,Lic C1-TT,PENDING_APPROVAL,-0.01,24-Rebill,DANIE84@.com,0.79,01-12-2020,28-12-2020,,,,,IT,14.0848785932919-C,NOTIFIED,,Pending Approval,Collections
13.2238442919888-D,22-12-2020,DANIE84@.com,219127.11,S/Paa1-TT,NOT_APPROVED,-0.01,24-Rebill,DANIE84@.com,0.04,19-11-2020,22-12-2020,22-12-2020,,,,IT,14.0848785932919-C,COMPLETE,REJECTED,Rejected,Collections
13.2238445042605-D,22-12-2020,?IREC343@.com,223621.91,Invoi1-TT,COMPLETE,-0.01,11-Rebill,DENIS87@.com,0.81,22-10-2020,28-12-2020,,28-12-2020,-223621.91,,EG,14.066641840146-C,NOTIFIED,,Approved,OKS
13.2238447165321-D,22-12-2020,CRIST77@.com,7586.2,Invoi1-TT,PENDING_APPROVAL,-0.01,24-Rebill,DANIE84@.com,0.77,14-11-2020,28-12-2020,,,,,IT,14.2526525201899-C,NOTIFIED,,Pending Approval,Collections
13.2238449288037-D,22-12-2020,?IREC343@.com,18985.22,Invoi1-TT,COMPLETE,-0.01,24-Rebill,DANIE84@.com,4.73,19-11-2020,24-12-2020,,24-12-2020,-18985.22,,IT,14.3989929952131-C,NOTIFIED,,Approved,OKS
13.2238451410753-D,22-12-2020,?CLOU344@.com,946939.77,S/Paa1-TT,COMPLETE,-146936.67,16-Credit,MARIA185@.com,4.04,07-10-2020,24-12-2020,28-12-2020,24-12-2020,-146936.67,,DK,#VALUE!,COMPLETE,COMPLETE,Approved,CSDM
13.2238453533468-D,22-12-2020,?CLOU344@.com,873866.43,S/Paa1-TT,COMPLETE,-88477.99,16-Credit,MARIA185@.com,4.02,07-02-2020,24-12-2020,28-12-2020,24-12-2020,-88477.99,,DK,#VALUE!,COMPLETE,COMPLETE,Approved,CSDM
13.2238455656182-D,22-12-2020,?CLOU344@.com,946939.78,S/Paa1-TT,COMPLETE,-146936.67,16-Credit,MARIA185@.com,4.01,06-04-2020,24-12-2020,28-12-2020,24-12-2020,-146936.67,,DK,#VALUE!,COMPLETE,COMPLETE,Approved,CSDM
13.2238457778896-D,22-12-2020,?IREC357@.com,180,Proje1-TT,PENDING_APPROVAL,-0.01,4-Rebill,UMESH320@.com,4.8,30-11-2020,24-12-2020,,,,,AT,14.5119747366799-C,NOTIFIED,,Pending Approval,Project Accounting
13.223845990161-D,22-12-2020,?ANAN369@.com,2534.52,Invoi1-TT,PENDING_APPROVAL,-2534.52,9-Credit,ABDUL2@.com,2.79,05-06-2020,26-12-2020,,,,,US,14.3817601517663-C,NOTIFIED,,Pending Approval,Collections
13.2238462024323-D,22-12-2020,?CLOU344@.com,547.84,S/Paa1-TT,COMPLETE,-547.84,16-Credit,DANIE84@.com,0.13,10-12-2020,28-12-2020,28-12-2020,28-12-2020,-547.84,,IT,14.421934244413-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238464147035-D,22-12-2020,CRIST77@.com,428822.47,S/Paa1-TT,CANCELLED,-328704.6,20-Credit,DANIE84@.com,0.74,29-07-2019,22-12-2020,23-12-2020,,,,IT,14.3660944000428-C,COMPLETE,#FORCE,Rejected,Collections
13.2238466269747-D,22-12-2020,?CLOU344@.com,2005.61,S/Paa1-TT,COMPLETE,-2005.61,10-Credit,SWARN309@.com,0.88,07-08-2019,23-12-2020,24-12-2020,23-12-2020,-2005.61,,CA,14.3830491847224-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238468392458-D,22-12-2020,?CLOU344@.com,2105.88,S/Paa1-TT,COMPLETE,-2105.88,10-Credit,SWARN309@.com,0.89,08-08-2020,23-12-2020,24-12-2020,23-12-2020,-2105.88,,CA,14.3830491847224-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238470515169-D,22-12-2020,MANU.181@.com,24412.19,PA In1-TT,NOT_APPROVED,-0.01,11-Rebill,LISA.166@.com,0.05,27-11-2020,22-12-2020,22-12-2020,,,,AU,14.4267422160949-C,COMPLETE,REJECTED,Rejected,Collections
13.2238472637879-D,22-12-2020,MANU.181@.com,16031.23,PA In1-TT,NOT_APPROVED,-0.01,21-Rebill,LISA.166@.com,0.05,14-12-2020,22-12-2020,22-12-2020,,,,AU,14.4267422160949-C,COMPLETE,REJECTED,Rejected,Collections
13.2238474760589-D,22-12-2020,MANU.181@.com,48092.87,PA In1-TT,NOT_APPROVED,-0.01,21-Rebill,LISA.166@.com,0.05,14-12-2020,22-12-2020,22-12-2020,,,,AU,14.4267422160949-C,COMPLETE,REJECTED,Rejected,Collections
13.2238476883298-D,22-12-2020,MANU.181@.com,15648.12,PA In1-TT,NOT_APPROVED,-0.01,21-Rebill,LISA.166@.com,0.05,14-12-2020,22-12-2020,22-12-2020,,,,AU,14.4267422160949-C,COMPLETE,REJECTED,Rejected,Collections
13.2238479006007-D,22-12-2020,MANU.181@.com,5346.64,PA In1-TT,NOT_APPROVED,-0.01,21-Rebill,LISA.166@.com,0.05,14-12-2020,22-12-2020,22-12-2020,,,,AU,14.4267422160949-C,COMPLETE,REJECTED,Rejected,Collections
13.2238481128715-D,22-12-2020,?OKSA350@.com,1928.29,Invoi1-TT,COMPLETE,-0.01,11-Rebill,RYAN.277@.com,4.53,21-09-2020,24-12-2020,,23-12-2020,-1928.29,,US,14.4901511743562-C,NOTIFIED,,Approved,OKS
13.2238483251423-D,22-12-2020,?IREC348@.com,6336.61,S/Paa1-TT,PENDING_APPROVAL,-0.01,2-Rebill,OBULI230@.com,6.51,24-09-2020,22-12-2020,,,,,US,14.3982343905818-C,NOTIFIED,,Pending Approval,AR
13.223848537413-D,22-12-2020,?CLOU344@.com,36111.55,S/Paa1-TT,PENDING_APPROVAL,-0.01,2-Rebill,OBULI230@.com,6.51,23-10-2020,22-12-2020,,,,,US,14.3982343905818-C,NOTIFIED,,Pending Approval,CSDM
13.2238487496837-D,22-12-2020,?IREC348@.com,38821.94,S/Paa1-TT,PENDING_APPROVAL,-0.01,2-Rebill,OBULI230@.com,6.51,25-11-2020,22-12-2020,,,,,US,14.3982343905818-C,NOTIFIED,,Pending Approval,AR
13.2238489619543-D,22-12-2020,?IREC348@.com,1598197.53,Invoi1-TT,COMPLETE,-14587.99,7-Credit,LINDA165@.com,0.09,12-08-2020,24-12-2020,24-12-2020,24-12-2020,-14587.99,,US,11.7564045524596-C,COMPLETE,APPROVED,Approved,AR
13.2238491742249-D,22-12-2020,?CLOU344@.com,276544.39,S/Paa1-TT,COMPLETE,-0.01,15-Rebill,ARCHA42@.com,3,14-12-2020,25-12-2020,28-12-2020,24-12-2020,-276544.39,,IN,14.2695380562382-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238493864954-D,22-12-2020,?OPAP361@.com,4166.03,920Co1-TT,PENDING_APPROVAL,-4166.03,15-Rebill,STANL298@.com,5.64,22-06-2020,23-12-2020,,,,,US,14.38370261738-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238495987658-D,22-12-2020,?OPAP361@.com,3183.83,920Co1-TT,PENDING_APPROVAL,-3183.83,15-Rebill,STANL298@.com,5.64,27-04-2020,23-12-2020,,,,,US,14.38370261738-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238498110363-D,22-12-2020,?OPAP361@.com,1500.07,920Co1-TT,PENDING_APPROVAL,-1500.07,15-Rebill,STANL298@.com,5.64,17-08-2020,23-12-2020,,,,,US,14.38370261738-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238500233066-D,22-12-2020,?IREC346@.com,3484.8,S/Paa1-TT,COMPLETE,-3484.8,13-Credit,AISWA7@.com,0.67,26-11-2020,28-12-2020,28-12-2020,28-12-2020,-3484.8,,AU,14.5118141526333-C,COMPLETE,APPROVED,Approved,AR
13.2238502355769-D,22-12-2020,?ANAN369@.com,898.93,Invoi1-TT,PENDING_APPROVAL,-898.93,9-Credit,STANL298@.com,0.66,22-05-2020,28-12-2020,,,,,US,14.3825576551358-C,NOTIFIED,,Pending Approval,Collections
13.2238504478472-D,22-12-2020,?IREC348@.com,432548.18,Invoi1-TT,PENDING_APPROVAL,-1631.83,7-Credit,TERI.313@.com,0.49,31-08-2019,28-12-2020,,,,,US,10.7792605308301-C,NOTIFIED,,Pending Approval,AR
13.2238506601174-D,22-12-2020,?IREC348@.com,432548.18,Invoi1-TT,PENDING_APPROVAL,-2461.12,7-Credit,TERI.313@.com,0.49,31-08-2019,28-12-2020,,,,,US,10.7792605308301-C,NOTIFIED,,Pending Approval,AR
13.2238508723875-D,22-12-2020,?IREC348@.com,432548.18,Invoi1-TT,PENDING_APPROVAL,-2407.62,7-Credit,TERI.313@.com,0.49,31-08-2019,28-12-2020,,,,,US,10.7792605308301-C,NOTIFIED,,Pending Approval,AR
13.2238510846576-D,22-12-2020,?ANAN369@.com,607.03,Invoi1-TT,PENDING_APPROVAL,-607.03,9-Credit,STANL298@.com,0.66,25-09-2020,28-12-2020,,,,,US,14.4682336889147-C,NOTIFIED,,Pending Approval,Collections
13.2238512969277-D,22-12-2020,?OKSA350@.com,50110.35,Invoi1-TT,COMPLETE,-0.01,11-Rebill,MALIK176@.com,4.63,05-12-2020,24-12-2020,,24-12-2020,-50110.35,,US,14.3779760319449-C,NOTIFIED,,Approved,OKS
13.2238515091976-D,22-12-2020,?IREC359@.com,24750,Proje1-TT,PENDING_APPROVAL,-0.01,1-Rebill,PRIYA244@.com,6.44,23-11-2020,22-12-2020,,,,,CA,14.367301888521-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238517214676-D,22-12-2020,?IREC351@.com,267127.62,Invoi1-TT,COMPLETE,-0.01,1-Rebill,PRIYA244@.com,3.94,23-11-2020,24-12-2020,28-12-2020,23-12-2020,-267127.62,307129.97,CA,14.0025425436322-C,COMPLETE,COMPLETE,Approved,OKS
13.2238519337375-D,22-12-2020,?ANAN369@.com,193.31,Invoi1-TT,PENDING_APPROVAL,-193.31,9-Credit,STANL298@.com,0.66,21-07-2020,28-12-2020,,,,,US,14.4666248412211-C,NOTIFIED,,Pending Approval,Collections
13.2238521460073-D,22-12-2020,?IREC358@.com,139773.4,Syste1-TT,PENDING_APPROVAL,-33196.77,18-Credit,CHAND65@.com,1.01,28-02-2020,28-12-2020,,,,,KZL,14.4079189080739-C,NOTIFIED,,Pending Approval,Cash Apps
13.2238523582771-D,22-12-2020,?CLOU344@.com,355.15,S/Paa1-TT,COMPLETE,-355.15,6-Credit,ERIKA109@.com,0.81,31-10-2019,23-12-2020,24-12-2020,23-12-2020,-355.15,,BR,14.4264962902464-C,COMPLETE,COMPLETE,Approved,CSDM
13.2238525705468-D,22-12-2020,?IREC371@.com,54242.32,Inv O1-TT,COMPLETE,-19112.3,28-Credit,EDUAR102@.com,0.98,20-03-2020,23-12-2020,24-12-2020,24-12-2020,-19112.29,,BR,14.2030103795647-C,COMPLETE,COMPLETED,Approved,Cash Apps
13.2238527828165-D,22-12-2020,?IREC360@.com,23955.97,Invoi1-TT,COMPLETE,-8994.04,28-Credit,EDUAR102@.com,0.65,20-03-2020,22-12-2020,23-12-2020,23-12-2020,-8994.03,,BR,14.2030103795647-C,COMPLETE,APPROVED,Approved,AR
13.2238529950861-D,22-12-2020,?IREC371@.com,54242.32,Inv O1-TT,COMPLETE,-19112.3,28-Credit,EDUAR102@.com,0.98,20-04-2020,23-12-2020,24-12-2020,24-12-2020,-19112.29,,BR,14.2030103795647-C,COMPLETE,COMPLETED,Approved,Cash Apps
13.2238532073557-D,22-12-2020,?IREC360@.com,23955.97,Invoi1-TT,COMPLETE,-8994.04,28-Credit,EDUAR102@.com,0.65,20-04-2020,22-12-2020,23-12-2020,23-12-2020,-8994.03,,BR,14.2030103795647-C,COMPLETE,APPROVED,Approved,AR
13.2238534196253-D,22-12-2020,?JULI374@.com,32572.74,S/Paa1-TT,PENDING_APPROVAL,-32572.74,28-Credit,RASHM260@.com,0.47,26-11-2020,28-12-2020,,,,,US,14.2151129731669-C,NOTIFIED,,Pending Approval,Collections
13.2238536318947-D,22-12-2020,?ANAN369@.com,8349.85,S/Paa1-TT,PENDING_APPROVAL,-8349.85,9-Credit,RAVI.262@.com,2.85,05-11-2020,26-12-2020,,,,,US,14.383268558728-C,NOTIFIED,,Pending Approval,Collections
13.2238538441641-D,22-12-2020,?ANAN369@.com,17280.37,S/Paa1-TT,PENDING_APPROVAL,-17280.37,9-Credit,RAVI.262@.com,2.85,12-10-2020,26-12-2020,,,,,US,14.3866646280793-C,NOTIFIED,,Pending Approval,Collections
13.2238540564335-D,22-12-2020,?IREC360@.com,7781.99,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.09,30-10-2020,24-12-2020,24-12-2020,24-12-2020,-7781.99,,MX,14.4692704611649-C,COMPLETE,COMPLETE,Approved,AR
13.2238542687028-D,22-12-2020,?IREC360@.com,22579.33,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.09,30-10-2020,24-12-2020,24-12-2020,24-12-2020,-22579.33,,MX,14.4692704611649-C,COMPLETE,COMPLETE,Approved,AR
13.2238544809721-D,22-12-2020,?IREC360@.com,14565.33,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.1,30-10-2020,24-12-2020,24-12-2020,24-12-2020,-14565.33,,MX,14.4692704611649-C,COMPLETE,COMPLETE,Approved,AR
13.2238546932413-D,22-12-2020,?IREC360@.com,40826.31,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.16,30-10-2020,24-12-2020,24-12-2020,24-12-2020,-40826.31,,MX,14.4692704611649-C,COMPLETE,COMPLETE,Approved,AR
13.2238549055105-D,22-12-2020,?CLOU344@.com,11438.88,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.52,05-11-2020,28-12-2020,,28-12-2020,-11438.88,,MX,14.4692704611649-C,NOTIFIED,,Approved,CSDM
13.2238551177796-D,22-12-2020,?CLOU344@.com,14647.05,S/Paa1-TT,COMPLETE,-0.01,4-Rebill,SERGI283@.com,0.52,07-12-2020,28-12-2020,,28-12-2020,-14647.05,,MX,14.4692704611649-C,NOTIFIED,,Approved,CSDM
13.2238553300487-D,22-12-2020,?IREC346@.com,13174.2,Sup C1-TT,PENDING_APPROVAL,-13174.2,13-Credit,RAKSH254@.com,0.27,21-12-2020,28-12-2020,,,,,MY,14.3577667539046-C,NOTIFIED,,Pending Approval,AR
13.2238555423177-D,22-12-2020,?OM-C341@.com,2254.23,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.25,04-09-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238557545866-D,22-12-2020,?OM-C341@.com,2254.23,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.25,04-09-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238559668555-D,22-12-2020,?OM-C341@.com,158232.43,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.25,04-09-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238561791244-D,22-12-2020,?OM-C341@.com,18531.35,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,NEETH222@.com,6.25,04-09-2020,22-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Pending Approval,GOM CMRB
13.2238563913932-D,22-12-2020,?OM-C341@.com,30640.5,S/Paa1-TT,COMPLETE,-0.01,11-Rebill,NEETH222@.com,0.62,05-11-2020,28-12-2020,,25-12-2020,-30640.5,,AU,14.0928977678967-C,NOTIFIED,,Approved,GOM CMRB
13.2238566036619-D,22-12-2020,?OM-C341@.com,2636.7,S/Paa1-TT,COMPLETE,-0.01,11-Rebill,NEETH222@.com,0.62,05-11-2020,28-12-2020,,25-12-2020,-2636.7,,AU,14.0928977678967-C,NOTIFIED,,Approved,GOM CMRB
13.2238568159306-D,22-12-2020,?OM-C341@.com,6206.34,S/Paa1-TT,COMPLETE,-0.01,11-Rebill,NEETH222@.com,5.8,18-08-2020,23-12-2020,,24-12-2020,-6206.34,,AU,14.0928977678967-C,NOTIFIED,,Approved,GOM CMRB
13.2238570281993-D,22-12-2020,?OM-C341@.com,6206.34,S/Paa1-TT,COMPLETE,-0.01,11-Rebill,NEETH222@.com,5.8,18-11-2020,23-12-2020,,,,,AU,14.0928977678967-C,NOTIFIED,,Approved,GOM CMRB
13.2238572404678-D,22-12-2020,?IREC353@.com,2385075,Proje1-TT,PENDING_APPROVAL,-0.01,25-Rebill,MOHAM208@.com,5.2,30-11-2020,23-12-2020,,,,,IN,14.0304172966054-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238574527364-D,22-12-2020,?IREC352@.com,2690119.36,Invoi1-TT,COMPLETE,-0.01,14-Rebill,ALBER8@.com,0.31,07-12-2020,28-12-2020,,28-12-2020,-2690119.36,,PK,14.3077827087813-C,NOTIFIED,,Approved,OKS
13.2238576650049-D,22-12-2020,?IREC346@.com,32698.78,Invoi1-TT,PENDING_APPROVAL,-0.01,23-Rebill,NEETH222@.com,6,09-12-2020,23-12-2020,,,,,AU,11.7891726094886-C,NOTIFIED,,Pending Approval,AR
13.2238578772733-D,22-12-2020,?IREC346@.com,104119.21,Invoi1-TT,PENDING_APPROVAL,-0.01,23-Rebill,NEETH222@.com,6,16-12-2020,23-12-2020,,,,,AU,11.7891726094886-C,NOTIFIED,,Pending Approval,AR
13.2238580895417-D,22-12-2020,?IREC352@.com,4767.35,Invoi1-TT,COMPLETE,-0.01,14-Rebill,NEETH222@.com,0.31,23-11-2020,28-12-2020,,28-12-2020,-4767.35,,AU,11.7891726094886-C,NOTIFIED,,Approved,OKS
13.22385830181-D,22-12-2020,?OM-C341@.com,6531250,S/Paa1-TT,COMPLETE,-6531250,14-Rebill,MONIC215@.com,0.59,27-11-2020,28-12-2020,,24-12-2020,-6531250,,KR,14.4711838399248-C,NOTIFIED,,Approved,GOM CMRB
13.2238585140783-D,23-12-2020,?IREC356@.com,9008.46,S/Paa1-TT,PENDING_APPROVAL,-5445,20-Credit,ANDRE32@.com,5.76,17-09-2020,23-12-2020,,,,,NL,14.3930447536588-C,NOTIFIED,,Pending Approval,AR
13.2238587263465-D,23-12-2020,MEGHA194@.com,6500,PA In1-TT,CANCELLED,-6500,10-Credit,RANJI257@.com,0.03,09-12-2019,23-12-2020,23-12-2020,,,,NZ,14.4901373418712-C,COMPLETE,#FORCE,Rejected,Collections
13.2238589386147-D,23-12-2020,?IREC342@.com,124126,Sup C1-TT,PENDING_APPROVAL,-0.01,12-Rebill,XIANG329@.com,5.31,21-12-2020,23-12-2020,,,,,CN,14.3106782704377-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238591508828-D,23-12-2020,?IREC353@.com,1328250,Proje1-TT,PENDING_APPROVAL,-1328250,17-Credit,MICHE199@.com,6.01,23-11-2020,23-12-2020,,,,,TW,14.3792109666359-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238593631509-D,23-12-2020,?IREC353@.com,211050,Proje1-TT,PENDING_APPROVAL,-211050,17-Credit,MICHE199@.com,6.01,30-11-2020,23-12-2020,,,,,TW,14.3792109666359-C,NOTIFIED,,Pending Approval,Project Accounting
13.2238595754189-D,23-12-2020,?IREC352@.com,89107.71,Invoi1-TT,COMPLETE,-0.01,14-Rebill,CHENG69@.com,0.01,09-11-2020,28-12-2020,28-12-2020,,,94137.99,HK,14.4263756138903-C,COMPLETE,COMPLETE,Approved,OKS
13.2238597876869-D,23-12-2020,?IREC343@.com,30201.11,Invoi1-TT,COMPLETE,-30201.11,9-Credit,CODRI73@.com,3.65,22-11-2020,24-12-2020,28-12-2020,24-12-2020,-30201.11,,FR,14.1597452701985-C,COMPLETE,COMPLETE,Approved,OKS
13.2238599999548-D,23-12-2020,?IREC343@.com,2160.23,Invoi1-TT,COMPLETE,-0.01,15-Rebill,CRIST80@.com,0.76,06-11-2019,28-12-2020,,28-12-2020,-2160.23,,DE,14.075096087084-C,NOTIFIED,,Approved,OKS
13.2238602122227-D,23-12-2020,DIANA92@.com,2823,Syste1-TT,NOT_APPROVED,-2823,40-Credit,JOUD.142@.com,0.28,10-12-2019,23-12-2020,23-12-2020,,,,AE,14.30413836894-C,COMPLETE,REJECTED,Rejected,Collections
13.2238604244905-D,23-12-2020,?OM-C367@.com,107666.56,Lic C1-TT,NOT_APPROVED,-8365.7,12-Rebill,RUTH.276@.com,0.9,12-12-2020,23-12-2020,24-12-2020,,,,IL,14.3347338720536-C,COMPLETE,REJECTED,Rejected,GOM CMRB
13.2238606367583-D,23-12-2020,?IREC343@.com,36.64,Invoi1-TT,COMPLETE,-36.64,9-Credit,IRINA130@.com,0.77,19-09-2020,28-12-2020,,28-12-2020,-36.64,,FR,14.4289501416758-C,NOTIFIED,,Approved,OKS
13.223860849026-D,23-12-2020,?IREC343@.com,143.6,Invoi1-TT,COMPLETE,-143.6,9-Credit,IRINA130@.com,0.77,19-09-2020,28-12-2020,,28-12-2020,-143.6,,FR,14.4289501416758-C,NOTIFIED,,Approved,OKS
13.2238610612936-D,23-12-2020,?IREC343@.com,74.45,Invoi1-TT,COMPLETE,-74.45,9-Credit,IRINA130@.com,0.77,17-11-2020,28-12-2020,,28-12-2020,-74.45,,FR,14.4289501416758-C,NOTIFIED,,Approved,OKS
13.2238612735612-D,23-12-2020,?ALEX421@.com,452840.17,S/Paa1-TT,PENDING_APPROVAL,-282320.64,8-Credit,ANDRE37@.com,2.71,21-12-2020,26-12-2020,,,,,GB,14.2191394113981-C,NOTIFIED,,Pending Approval,Collections
13.2238614858288-D,23-12-2020,?IREC356@.com,1545.62,Invoi1-TT,PENDING_APPROVAL,-1545.62,13-Credit,CODRI73@.com,4.81,18-02-2020,24-12-2020,,,,,FR,14.1309245874199-C,NOTIFIED,,Pending Approval,AR
13.2238616980963-D,23-12-2020,?IREC343@.com,512.98,Invoi1-TT,COMPLETE,-0.01,14-Rebill,DENIS87@.com,0.94,08-12-2020,28-12-2020,,,,,PL,14.4188507166584-C,NOTIFIED,,Approved,OKS
13.2238619103638-D,23-12-2020,?OM-C341@.com,2923.2,S/Paa1-TT,PENDING_APPROVAL,-0.01,11-Rebill,ANA.M27@.com,1.62,26-11-2020,27-12-2020,,,,,DE,14.3973672221844-C,NOTIFIED,,Pending Approval,GOM CMRB
